Date,BWB ID,Modification type,Before,After,Adds,Modifies,Deletes
2011-02-27,BWBR0022479,add,,,1,0,0
2010-10-21,BWBR0028871,add,,,1,0,0
2010-10-21,BWBR0028872,add,,,1,0,0
2010-10-21,BWBR0023495,add,,,1,0,0
2010-10-21,BWBR0025764,add,,,1,0,0
2010-10-21,BWBR0025606,add,,,1,0,0
2010-10-21,BWBR0025757,add,,,1,0,0
2010-10-21,BWBR0027955,add,,,1,0,0
2010-10-21,BWBR0022483,add,,,1,0,0
2010-10-21,BWBR0028865,add,,,1,0,0
2010-10-21,BWBR0028866,add,,,1,0,0
1992-04-15,BWBR0005468,add,,,1,0,0
1992-04-16,BWBR0005451,add,,,1,0,0
2010-10-19,BWBR0028854,add,,,1,0,0
2010-10-19,BWBR0028853,add,,,1,0,0
2010-10-19,BWBR0028852,add,,,1,0,0
2010-10-19,BWBR0028850,add,,,1,0,0
2010-10-19,BWBR0028851,add,,,1,0,0
2010-10-19,BWBR0028855,add,,,1,0,0
2010-10-19,BWBR0028856,add,,,1,0,0
2010-10-19,BWBR0028858,add,,,1,0,0
2010-10-19,BWBR0028859,add,,,1,0,0
2010-10-19,BWBR0028857,add,,,1,0,0
2010-10-19,BWBR0027378,add,,,1,0,0
2010-10-19,BWBR0028863,add,,,1,0,0
2010-10-19,BWBR0023909,add,,,1,0,0
2010-10-19,BWBR0018120,add,,,1,0,0
2010-10-19,BWBR0028861,add,,,1,0,0
2010-10-19,BWBR0028862,add,,,1,0,0
2010-10-19,BWBR0019575,add,,,1,0,0
2010-10-19,BWBR0007049,add,,,1,0,0
2010-10-19,BWBR0027069,add,,,1,0,0
2010-10-19,BWBR0018788,add,,,1,0,0
2010-10-19,BWBR0028860,add,,,1,0,0
2010-10-19,BWBV0002801,add,,,1,0,0
2010-10-18,BWBV0004751,add,,,1,0,0
2010-10-16,BWBR0028839,add,,,1,0,0
2010-10-16,BWBR0027492,add,,,1,0,0
2010-10-15,BWBR0028841,add,,,1,0,0
2010-10-15,BWBV0005391,add,,,1,0,0
2010-10-14,BWBR0019691,add,,,1,0,0
2010-10-14,BWBR0028894,add,,,1,0,0
2010-10-14,BWBR0028897,add,,,1,0,0
2010-10-14,BWBR0028835,add,,,1,0,0
2010-10-14,BWBR0028824,add,,,1,0,0
2010-10-14,BWBR0028832,add,,,1,0,0
2010-10-14,BWBR0028811,add,,,1,0,0
2010-10-14,BWBR0028823,add,,,1,0,0
2010-10-14,BWBR0028825,add,,,1,0,0
2010-10-14,BWBR0002901,add,,,1,0,0
2010-10-14,BWBR0027765,add,,,1,0,0
2010-10-14,BWBR0025183,add,,,1,0,0
2010-10-14,BWBR0022834,add,,,1,0,0
2010-10-14,BWBR0019570,add,,,1,0,0
2010-10-14,BWBR0026796,add,,,1,0,0
2010-10-14,BWBR0018209,add,,,1,0,0
2010-10-14,BWBR0022749,add,,,1,0,0
2010-10-14,BWBR0002814,add,,,1,0,0
2010-10-14,BWBR0027715,add,,,1,0,0
2010-10-14,BWBR0006305,add,,,1,0,0
2010-10-14,BWBR0004285,add,,,1,0,0
2010-10-14,BWBR0017807,add,,,1,0,0
2010-10-14,BWBR0028827,add,,,1,0,0
2010-10-13,BWBR0014439,add,,,1,0,0
2010-10-13,BWBR0028817,add,,,1,0,0
2010-10-13,BWBR0028830,add,,,1,0,0
1992-04-11,BWBR0004464,add,,,1,0,0
1992-04-11,BWBR0005448,add,,,1,0,0
1992-04-13,BWBV0003985,add,,,1,0,0
1964-01-22,BWBV0004942,add,,,1,0,0
1975-06-11,BWBR0002967,add,,,1,0,0
1975-06-13,BWBR0002972,add,,,1,0,0
1975-06-16,BWBR0002969,add,,,1,0,0
1992-04-03,BWBR0005455,add,,,1,0,0
1992-04-04,BWBR0004230,add,,,1,0,0
1992-04-04,BWBR0004229,add,,,1,0,0
1964-01-17,BWBV0004585,add,,,1,0,0
1877-08-27,BWBV0005893,add,,,1,0,0
1992-04-01,BWBR0005402,add,,,1,0,0
1992-04-01,BWBV0002497,add,,,1,0,0
1992-04-01,BWBV0002790,add,,,1,0,0
1992-04-01,BWBV0002551,add,,,1,0,0
1964-01-11,BWBV0004183,add,,,1,0,0
1973-08-16,BWBV0003478,add,,,1,0,0
1983-04-01,BWBR0003573,add,,,1,0,0
1983-04-01,BWBV0006099,add,,,1,0,0
1983-04-01,BWBV0006026,add,,,1,0,0
1925-07-08,BWBV0003349,add,,,1,0,0
1928-07-27,BWBV0005968,add,,,1,0,0
1955-07-07,BWBV0006262,add,,,1,0,0
1957-12-14,BWBR0002257,add,,,1,0,0
1955-07-12,BWBV0005329,add,,,1,0,0
1983-04-12,BWBV0002591,add,,,1,0,0
1983-04-12,BWBV0004394,add,,,1,0,0
1955-07-13,BWBV0005299,add,,,1,0,0
1983-04-15,BWBR0003586,add,,,1,0,0
1983-04-15,BWBV0003899,add,,,1,0,0
1975-06-05,BWBV0003623,add,,,1,0,0
2010-07-07,BWBR0023856,add,,,1,0,0
2010-07-07,BWBR0027860,add,,,1,0,0
2010-07-07,BWBR0027857,add,,,1,0,0
2010-07-07,BWBR0027861,add,,,1,0,0
2010-07-07,BWBR0027862,add,,,1,0,0
2010-07-07,BWBR0008804,add,,,1,0,0
2010-07-07,BWBR0023790,add,,,1,0,0
2010-07-07,BWBR0024928,add,,,1,0,0
2010-07-07,BWBR0027473,add,,,1,0,0
2010-07-07,BWBR0010445,add,,,1,0,0
2010-07-07,BWBR0027854,add,,,1,0,0
2010-07-07,BWBR0026136,delete,,,0,0,1
2010-07-07,BWBR0027855,add,,,1,0,0
2010-07-07,BWBR0026234,delete,,,0,0,1
2010-07-06,BWBR0016749,add,,,1,0,0
2010-07-06,BWBR0010506,add,,,1,0,0
2010-07-06,BWBR0012703,add,,,1,0,0
2010-07-06,BWBR0026396,add,,,1,0,0
2010-07-06,BWBR0007536,add,,,1,0,0
2010-07-06,BWBR0008283,add,,,1,0,0
2010-07-06,BWBR0010677,add,,,1,0,0
2010-07-06,BWBR0006996,add,,,1,0,0
2010-07-06,BWBR0015640,add,,,1,0,0
2010-07-06,BWBR0010160,add,,,1,0,0
2010-07-06,BWBR0017863,add,,,1,0,0
2010-07-06,BWBR0010360,add,,,1,0,0
2010-07-06,BWBR0018851,add,,,1,0,0
2010-07-06,BWBR0027866,add,,,1,0,0
2010-07-06,BWBR0007331,add,,,1,0,0
2010-07-06,BWBR0026570,add,,,1,0,0
2010-07-06,BWBR0019476,add,,,1,0,0
2010-07-06,BWBR0026270,add,,,1,0,0
2010-07-06,BWBR0026599,add,,,1,0,0
2010-07-06,BWBR0016607,add,,,1,0,0
2010-07-06,BWBR0026268,add,,,1,0,0
2010-07-06,BWBR0026275,add,,,1,0,0
2010-07-06,BWBR0026269,add,,,1,0,0
2010-07-06,BWBR0026272,add,,,1,0,0
2010-07-06,BWBR0007479,add,,,1,0,0
2010-07-06,BWBR0007698,add,,,1,0,0
2010-07-09,BWBR0013789,delete,,,0,0,1
2010-07-09,BWBR0015698,delete,,,0,0,1
2010-07-09,BWBR0005304,delete,,,0,0,1
2010-07-09,BWBR0005081,delete,,,0,0,1
2010-07-09,BWBR0027889,add,,,1,0,0
2010-07-09,BWBR0006606,delete,,,0,0,1
2010-07-09,BWBR0004305,delete,,,0,0,1
2010-07-09,BWBR0005386,delete,,,0,0,1
2010-07-09,BWBR0003410,delete,,,0,0,1
2010-07-09,BWBR0027886,add,,,1,0,0
2010-07-09,BWBR0024384,add,,,1,0,0
2010-07-09,BWBR0027876,add,,,1,0,0
2010-07-09,BWBR0027871,add,,,1,0,0
2010-07-09,BWBR0027872,add,,,1,0,0
2010-07-09,BWBR0019947,add,,,1,0,0
2010-07-09,BWBR0027883,add,,,1,0,0
2010-07-09,BWBR0027877,add,,,1,0,0
2010-07-09,BWBR0033258,add,,,1,0,0
2010-07-08,BWBR0013789,add,,,1,0,0
2010-07-08,BWBR0015698,add,,,1,0,0
2010-07-08,BWBR0025253,add,,,1,0,0
2010-07-08,BWBR0027870,add,,,1,0,0
2010-07-08,BWBR0005304,add,,,1,0,0
2010-07-08,BWBR0005081,add,,,1,0,0
2010-07-08,BWBR0006606,add,,,1,0,0
2010-07-08,BWBR0004305,add,,,1,0,0
2010-07-08,BWBR0005386,add,,,1,0,0
2010-07-08,BWBR0003410,add,,,1,0,0
2010-07-08,BWBR0002941,add,,,1,0,0
2010-07-08,BWBR0018799,add,,,1,0,0
2010-07-08,BWBR0020347,add,,,1,0,0
2010-07-08,BWBR0017707,add,,,1,0,0
2010-07-08,BWBR0021973,add,,,1,0,0
2010-07-08,BWBR0015741,add,,,1,0,0
2010-07-08,BWBR0017358,add,,,1,0,0
2010-07-08,BWBR0027865,add,,,1,0,0
2010-07-08,BWBR0022977,add,,,1,0,0
2010-07-03,BWBR0027851,add,,,1,0,0
2010-07-03,BWBV0003173,add,,,1,0,0
2010-07-03,BWBR0033527,add,,,1,0,0
2010-07-02,BWBR0027834,add,,,1,0,0
2010-07-02,BWBR0027847,add,,,1,0,0
2010-07-02,BWBR0027853,add,,,1,0,0
2010-07-02,BWBR0027842,add,,,1,0,0
2010-07-02,BWBR0027839,add,,,1,0,0
2010-07-05,BWBR0005073,add,,,1,0,0
2010-07-05,BWBR0006027,add,,,1,0,0
2010-07-05,BWBR0027841,add,,,1,0,0
2010-07-05,BWBR0004435,add,,,1,0,0
2010-07-05,BWBR0003930,add,,,1,0,0
2010-07-05,BWBR0007609,add,,,1,0,0
2010-07-05,BWBR0006053,add,,,1,0,0
2010-07-05,BWBR0005518,add,,,1,0,0
2010-07-05,BWBR0005519,add,,,1,0,0
2010-07-05,BWBR0011556,add,,,1,0,0
2010-07-05,BWBR0005521,add,,,1,0,0
2010-07-05,BWBR0006055,add,,,1,0,0
2010-07-05,BWBR0005520,add,,,1,0,0
2010-07-05,BWBR0016938,add,,,1,0,0
2010-07-05,BWBR0005546,add,,,1,0,0
2010-07-05,BWBR0007595,add,,,1,0,0
2010-07-05,BWBR0016144,add,,,1,0,0
2010-07-05,BWBR0016937,add,,,1,0,0
2010-07-05,BWBR0003764,add,,,1,0,0
2010-07-05,BWBR0026136,add,,,1,0,0
2010-07-05,BWBR0026234,add,,,1,0,0
2010-07-04,BWBR0028015,add,,,1,0,0
2010-07-01,BWBR0018102,add,,,1,0,0
2010-07-01,BWBR0006759,delete,,,0,0,1
2010-07-01,BWBR0004826,add,,,1,0,0
2010-07-01,BWBR0005206,add,,,1,0,0
2010-07-01,BWBR0027801,add,,,1,0,0
2010-07-01,BWBR0013133,add,,,1,0,0
2010-07-01,BWBR0027394,add,,,1,0,0
2010-07-01,BWBR0023362,add,,,1,0,0
2010-07-01,BWBR0013132,add,,,1,0,0
2010-07-01,BWBR0017085,add,,,1,0,0
2010-07-01,BWBR0012227,add,,,1,0,0
2010-07-01,BWBR0012226,add,,,1,0,0
2010-07-01,BWBR0016698,add,,,1,0,0
2010-07-01,BWBR0011018,add,,,1,0,0
2010-07-01,BWBR0025554,add,,,1,0,0
2010-07-01,BWBR0027832,add,,,1,0,0
2010-07-01,BWBR0019209,add,,,1,0,0
2010-07-01,BWBR0008115,delete,,,0,0,1
2010-07-01,BWBR0025577,add,,,1,0,0
2010-07-01,BWBR0003030,add,,,1,0,0
2010-07-01,BWBR0002732,add,,,1,0,0
2010-07-01,BWBR0010393,add,,,1,0,0
2010-07-01,BWBR0026946,add,,,1,0,0
2010-07-01,BWBR0027663,add,,,1,0,0
2010-07-01,BWBR0026675,add,,,1,0,0
2010-07-01,BWBR0027347,add,,,1,0,0
2010-07-01,BWBR0027830,add,,,1,0,0
2010-07-01,BWBR0014380,add,,,1,0,0
2010-07-01,BWBR0027728,add,,,1,0,0
2010-07-01,BWBR0025776,delete,,,0,0,1
2010-07-01,BWBR0027592,add,,,1,0,0
2010-07-01,BWBR0020040,add,,,1,0,0
2010-07-01,BWBR0025695,delete,,,0,0,1
2010-07-01,BWBR0027171,delete,,,0,0,1
2010-07-01,BWBR0027835,add,,,1,0,0
2010-07-01,BWBR0027793,add,,,1,0,0
2010-07-01,BWBR0027689,add,,,1,0,0
2010-07-01,BWBR0027657,add,,,1,0,0
2010-07-01,BWBR0024684,add,,,1,0,0
2010-07-01,BWBR0027609,add,,,1,0,0
2010-07-01,BWBR0027787,add,,,1,0,0
2010-07-01,BWBR0027617,add,,,1,0,0
2010-07-01,BWBR0021789,add,,,1,0,0
2010-07-01,BWBR0027837,add,,,1,0,0
2010-07-01,BWBR0026750,delete,,,0,0,1
2010-07-01,BWBR0027829,add,,,1,0,0
2010-07-01,BWBR0026153,add,,,1,0,0
2010-07-01,BWBR0026482,delete,,,0,0,1
2010-07-01,BWBR0027350,delete,,,0,0,1
2010-07-01,BWBR0027676,add,,,1,0,0
2010-07-01,BWBR0005297,add,,,1,0,0
2010-07-01,BWBR0027774,add,,,1,0,0
2010-07-01,BWBR0023494,add,,,1,0,0
2010-07-01,BWBR0003947,delete,,,0,0,1
2010-07-01,BWBR0013946,add,,,1,0,0
2010-07-01,BWBR0026564,add,,,1,0,0
2010-07-01,BWBR0024505,add,,,1,0,0
2010-07-01,BWBR0027409,add,,,1,0,0
2010-07-01,BWBR0025845,add,,,1,0,0
2010-07-01,BWBR0006492,add,,,1,0,0
2010-07-01,BWBR0005323,add,,,1,0,0
2010-07-01,BWBR0007155,delete,,,0,0,1
2010-07-01,BWBR0025132,add,,,1,0,0
2010-07-01,BWBR0009692,add,,,1,0,0
2010-07-01,BWBR0027339,add,,,1,0,0
2010-07-01,BWBR0011214,add,,,1,0,0
2010-07-01,BWBR0025480,delete,,,0,0,1
2010-07-01,BWBR0025481,delete,,,0,0,1
2010-07-01,BWBR0025956,add,,,1,0,0
2010-07-01,BWBR0023874,add,,,1,0,0
2010-07-01,BWBR0010020,add,,,1,0,0
2010-07-01,BWBR0027773,add,,,1,0,0
2010-07-01,BWBR0026156,add,,,1,0,0
2010-07-01,BWBR0022273,delete,,,0,0,1
2010-07-01,BWBR0026976,add,,,1,0,0
2010-07-01,BWBR0015386,add,,,1,0,0
2010-07-01,BWBR0024269,add,,,1,0,0
2010-07-01,BWBR0027659,add,,,1,0,0
2010-07-01,BWBR0013896,add,,,1,0,0
2010-07-01,BWBR0012793,add,,,1,0,0
2010-07-01,BWBR0027741,add,,,1,0,0
2010-07-01,BWBR0011730,delete,,,0,0,1
2010-07-01,BWBR0011040,delete,,,0,0,1
2010-07-01,BWBR0012539,delete,,,0,0,1
2010-07-01,BWBR0026967,add,,,1,0,0
2010-07-01,BWBR0031383,add,,,1,0,0
2010-07-01,BWBV0003267,add,,,1,0,0
2010-07-01,BWBV0004095,add,,,1,0,0
2010-07-01,BWBV0003459,add,,,1,0,0
2010-07-01,BWBV0003410,add,,,1,0,0
2010-07-01,BWBV0004020,add,,,1,0,0
2010-07-01,BWBV0003133,add,,,1,0,0
2010-07-01,BWBV0004680,add,,,1,0,0
2010-07-01,BWBV0005072,add,,,1,0,0
2010-07-01,BWBV0004204,add,,,1,0,0
2010-07-01,BWBV0004123,add,,,1,0,0
2010-07-01,BWBV0004127,add,,,1,0,0
2010-07-01,BWBR0026897,add,,,1,0,0
2010-07-01,BWBR0027058,add,,,1,0,0
2010-07-01,BWBR0006502,add,,,1,0,0
2010-07-01,BWBR0006763,add,,,1,0,0
2010-07-01,BWBR0003045,add,,,1,0,0
2010-07-01,BWBR0001906,add,,,1,0,0
2010-07-01,BWBR0002755,add,,,1,0,0
2010-07-01,BWBR0002252,add,,,1,0,0
2010-07-01,BWBR0001952,add,,,1,0,0
2010-07-01,BWBR0002084,add,,,1,0,0
2010-07-01,BWBR0005247,add,,,1,0,0
2010-07-01,BWBR0002415,add,,,1,0,0
2010-07-01,BWBR0003386,add,,,1,0,0
2010-07-01,BWBR0011468,add,,,1,0,0
2010-07-01,BWBR0027833,add,,,1,0,0
2010-07-01,BWBR0027622,add,,,1,0,0
2010-07-01,BWBR0002386,add,,,1,0,0
2010-07-01,BWBR0020611,add,,,1,0,0
2010-07-01,BWBR0023775,add,,,1,0,0
2010-07-01,BWBR0002856,add,,,1,0,0
2010-07-01,BWBR0002469,add,,,1,0,0
2010-07-01,BWBR0002374,add,,,1,0,0
2010-07-01,BWBR0004730,add,,,1,0,0
2010-07-01,BWBR0013099,add,,,1,0,0
2010-07-01,BWBR0008973,add,,,1,0,0
2010-07-01,BWBR0016341,add,,,1,0,0
2010-07-01,BWBR0027727,add,,,1,0,0
2010-07-01,BWBR0027110,add,,,1,0,0
2010-07-01,BWBR0025155,add,,,1,0,0
2010-07-01,BWBR0027548,add,,,1,0,0
2010-07-01,BWBR0018040,add,,,1,0,0
2010-07-01,BWBR0027880,add,,,1,0,0
2010-07-01,BWBR0015567,delete,,,0,0,1
1983-04-28,BWBR0002413,add,,,1,0,0
1959-09-22,BWBV0005032,add,,,1,0,0
1957-12-09,BWBR0002255,add,,,1,0,0
1957-12-09,BWBR0002256,add,,,1,0,0
2010-07-18,BWBR0028077,add,,,1,0,0
2010-07-18,BWBR0028073,add,,,1,0,0
2010-07-18,BWBR0028113,add,,,1,0,0
2010-07-18,BWBR0028061,add,,,1,0,0
2010-07-18,BWBR0028064,add,,,1,0,0
2010-07-18,BWBR0027386,add,,,1,0,0
2010-07-18,BWBR0028052,add,,,1,0,0
2010-07-17,BWBR0027928,add,,,1,0,0
2010-07-17,BWBR0027932,add,,,1,0,0
2010-07-17,BWBR0027927,add,,,1,0,0
2010-07-17,BWBR0028062,add,,,1,0,0
2010-07-17,BWBR0027921,add,,,1,0,0
2010-07-16,BWBR0027917,add,,,1,0,0
2010-07-16,BWBR0027924,add,,,1,0,0
2010-07-16,BWBR0027925,add,,,1,0,0
2010-07-16,BWBR0023974,add,,,1,0,0
2010-07-16,BWBR0024164,delete,,,0,0,1
1957-12-03,BWBV0006246,add,,,1,0,0
2010-07-15,BWBR0027907,add,,,1,0,0
2010-07-15,BWBV0004428,add,,,1,0,0
1958-11-01,BWBV0005100,add,,,1,0,0
2010-07-14,BWBR0027898,add,,,1,0,0
2010-07-14,BWBR0020671,add,,,1,0,0
2010-07-14,BWBR0020324,add,,,1,0,0
2010-07-14,BWBR0027901,add,,,1,0,0
2010-07-14,BWBR0027902,add,,,1,0,0
2010-07-14,BWBR0027900,add,,,1,0,0
2010-07-14,BWBR0002458,add,,,1,0,0
2010-07-14,BWBR0007850,add,,,1,0,0
2010-07-14,BWBR0027892,add,,,1,0,0
2010-07-14,BWBR0001969,add,,,1,0,0
2010-07-14,BWBR0020031,add,,,1,0,0
2010-07-14,BWBR0027903,add,,,1,0,0
2010-07-14,BWBR0027896,add,,,1,0,0
2010-07-14,BWBR0011300,add,,,1,0,0
2010-07-14,BWBR0013614,add,,,1,0,0
1957-12-05,BWBV0005239,add,,,1,0,0
2010-07-13,BWBR0027895,add,,,1,0,0
2010-07-13,BWBR0027894,add,,,1,0,0
2010-07-12,BWBR0021666,add,,,1,0,0
2010-07-12,BWBR0023602,add,,,1,0,0
2010-07-12,BWBR0005649,add,,,1,0,0
2010-07-11,BWBV0004167,add,,,1,0,0
2010-07-10,BWBR0027888,add,,,1,0,0
2010-07-10,BWBR0027887,add,,,1,0,0
2010-07-10,BWBR0027881,add,,,1,0,0
1959-09-12,BWBR0002322,add,,,1,0,0
1998-11-30,BWBV0006352,add,,,1,0,0
2010-07-25,BWBR0028081,add,,,1,0,0
2010-07-25,BWBR0025121,add,,,1,0,0
2010-07-24,BWBR0011144,add,,,1,0,0
2010-07-24,BWBR0026735,delete,,,0,0,1
2010-07-24,BWBR0023937,add,,,1,0,0
2010-07-24,BWBR0021699,add,,,1,0,0
2010-07-24,BWBR0026690,add,,,1,0,0
2010-07-24,BWBR0012950,add,,,1,0,0
2010-07-27,BWBR0023859,add,,,1,0,0
2010-07-27,BWBR0027967,add,,,1,0,0
2010-07-27,BWBR0026299,add,,,1,0,0
2010-07-26,BWBR0027966,add,,,1,0,0
2010-07-26,BWBR0016325,add,,,1,0,0
2010-07-29,BWBR0027971,add,,,1,0,0
2010-07-29,BWBR0027972,add,,,1,0,0
2010-07-29,BWBR0027974,add,,,1,0,0
2010-07-29,BWBR0027979,add,,,1,0,0
2010-07-29,BWBR0027985,add,,,1,0,0
2010-07-29,BWBR0020814,add,,,1,0,0
2010-07-29,BWBR0027987,add,,,1,0,0
2010-07-28,BWBR0004105,add,,,1,0,0
2010-07-28,BWBR0010732,add,,,1,0,0
2010-07-28,BWBR0024932,add,,,1,0,0
2010-07-28,BWBR0019930,add,,,1,0,0
2010-07-28,BWBR0026208,add,,,1,0,0
2010-07-21,BWBR0027952,add,,,1,0,0
2010-07-21,BWBR0027909,add,,,1,0,0
2010-07-21,BWBR0027725,add,,,1,0,0
2010-07-21,BWBR0024057,add,,,1,0,0
2010-07-21,BWBR0024045,add,,,1,0,0
2010-07-21,BWBR0006085,add,,,1,0,0
2010-07-21,BWBR0027941,add,,,1,0,0
2010-07-21,BWBR0027943,add,,,1,0,0
2010-07-21,BWBR0027942,add,,,1,0,0
2010-07-20,BWBR0011461,add,,,1,0,0
2010-07-20,BWBR0027936,add,,,1,0,0
2010-07-20,BWBR0026466,add,,,1,0,0
2010-07-20,BWBR0027939,add,,,1,0,0
2010-07-20,BWBR0027938,add,,,1,0,0
2010-07-20,BWBR0027935,add,,,1,0,0
2010-07-20,BWBR0020107,add,,,1,0,0
2010-07-20,BWBR0019277,add,,,1,0,0
2010-07-20,BWBR0012060,add,,,1,0,0
2010-07-20,BWBR0027937,add,,,1,0,0
2010-07-20,BWBR0024483,add,,,1,0,0
2010-07-20,BWBR0025837,add,,,1,0,0
2010-07-20,BWBR0027333,add,,,1,0,0
2010-07-20,BWBR0027949,add,,,1,0,0
2010-07-23,BWBR0007270,add,,,1,0,0
2010-07-23,BWBR0028082,add,,,1,0,0
2010-07-22,BWBR0027952,delete,,,0,0,1
2010-07-22,BWBR0027958,add,,,1,0,0
2010-07-22,BWBR0020805,add,,,1,0,0
2010-07-22,BWBR0027959,add,,,1,0,0
2010-07-22,BWBR0027951,add,,,1,0,0
2010-07-22,BWBR0027957,add,,,1,0,0
1998-11-25,BWBV0001395,add,,,1,0,0
1972-12-07,BWBV0003545,add,,,1,0,0
1998-11-29,BWBR0010013,add,,,1,0,0
1998-11-27,BWBR0009985,add,,,1,0,0
1972-12-04,BWBR0002837,add,,,1,0,0
1998-11-20,BWBR0009769,add,,,1,0,0
2010-07-30,BWBR0027556,add,,,1,0,0
2010-07-30,BWBR0020678,add,,,1,0,0
2010-07-30,BWBR0027986,add,,,1,0,0
2010-07-30,BWBV0004602,add,,,1,0,0
2010-07-30,BWBR0027991,add,,,1,0,0
2010-07-31,BWBR0027992,add,,,1,0,0
2010-07-31,BWBR0022785,add,,,1,0,0
2005-09-04,BWBR0018402,add,,,1,0,0
2005-09-04,BWBR0006184,add,,,1,0,0
2005-09-04,BWBR0006185,add,,,1,0,0
2005-09-05,BWBR0018683,add,,,1,0,0
1996-03-07,BWBV0001214,add,,,1,0,0
2005-07-14,BWBR0033085,add,,,1,0,0
2005-07-13,BWBR0009994,add,,,1,0,0
2005-07-13,BWBR0018560,add,,,1,0,0
2005-07-13,BWBR0018482,add,,,1,0,0
2005-09-03,BWBR0018687,add,,,1,0,0
2005-09-03,BWBR0016345,add,,,1,0,0
1999-02-10,BWBR0010245,add,,,1,0,0
1999-02-10,BWBR0010248,add,,,1,0,0
1999-02-10,BWBR0010247,add,,,1,0,0
1999-02-10,BWBR0010231,add,,,1,0,0
1999-02-10,BWBR0010250,add,,,1,0,0
1999-02-10,BWBR0010251,add,,,1,0,0
2005-09-01,BWBR0018480,add,,,1,0,0
2005-09-01,BWBR0018623,add,,,1,0,0
2005-09-01,BWBR0018688,add,,,1,0,0
2005-09-01,BWBR0018682,add,,,1,0,0
2005-09-01,BWBR0018289,add,,,1,0,0
2005-09-01,BWBR0018290,add,,,1,0,0
2005-09-01,BWBR0018291,add,,,1,0,0
2005-09-01,BWBR0018292,add,,,1,0,0
2005-09-01,BWBR0018293,add,,,1,0,0
2005-09-01,BWBR0018294,add,,,1,0,0
2005-09-01,BWBR0018295,add,,,1,0,0
2005-09-01,BWBR0018296,add,,,1,0,0
2005-09-01,BWBR0018591,add,,,1,0,0
2005-09-01,BWBR0011083,add,,,1,0,0
2005-09-01,BWBR0002508,add,,,1,0,0
2005-09-01,BWBR0017152,add,,,1,0,0
2005-09-01,BWBR0018634,add,,,1,0,0
2005-09-01,BWBR0013252,add,,,1,0,0
2005-09-01,BWBR0018644,add,,,1,0,0
2005-09-01,BWBV0001602,add,,,1,0,0
2005-09-01,BWBR0017989,add,,,1,0,0
2005-09-01,BWBR0005107,add,,,1,0,0
2005-09-01,BWBR0018527,add,,,1,0,0
2005-09-01,BWBR0018328,add,,,1,0,0
2005-09-01,BWBR0016233,add,,,1,0,0
2005-09-01,BWBR0018473,add,,,1,0,0
2005-09-01,BWBR0018400,add,,,1,0,0
2005-09-01,BWBR0018606,add,,,1,0,0
2005-07-10,BWBR0018442,add,,,1,0,0
1999-02-11,BWBV0006007,add,,,1,0,0
1999-02-14,BWBR0010232,add,,,1,0,0
1999-02-15,BWBV0001315,add,,,1,0,0
1999-02-15,BWBR0010170,add,,,1,0,0
1996-03-01,BWBR0007853,add,,,1,0,0
1996-03-01,BWBR0007896,add,,,1,0,0
1996-03-01,BWBR0007913,add,,,1,0,0
1996-03-01,BWBR0007822,add,,,1,0,0
1996-03-01,BWBR0007921,add,,,1,0,0
1996-03-01,BWBR0007294,add,,,1,0,0
1996-03-01,BWBR0007928,add,,,1,0,0
1996-03-01,BWBR0007899,add,,,1,0,0
1996-03-01,BWBR0005986,add,,,1,0,0
1996-03-01,BWBR0007000,add,,,1,0,0
2000-01-21,BWBR0010963,add,,,1,0,0
1999-02-17,BWBR0010263,add,,,1,0,0
1999-02-17,BWBR0007310,add,,,1,0,0
1999-02-17,BWBR0007983,add,,,1,0,0
1999-02-17,BWBR0005258,add,,,1,0,0
1999-02-17,BWBR0003104,add,,,1,0,0
1999-02-17,BWBR0007597,add,,,1,0,0
1999-02-17,BWBR0007982,add,,,1,0,0
1999-02-17,BWBR0002698,add,,,1,0,0
1999-02-17,BWBR0002261,add,,,1,0,0
1999-02-17,BWBR0005098,add,,,1,0,0
1999-02-17,BWBR0007892,add,,,1,0,0
1999-02-17,BWBR0008509,add,,,1,0,0
1999-02-17,BWBR0006808,add,,,1,0,0
1999-02-17,BWBR0006451,add,,,1,0,0
1999-02-17,BWBR0006777,add,,,1,0,0
1996-03-03,BWBR0007912,add,,,1,0,0
1996-03-04,BWBV0001899,add,,,1,0,0
2000-01-24,BWBR0011093,add,,,1,0,0
1999-02-19,BWBR0009835,add,,,1,0,0
1985-04-25,BWBV0002613,add,,,1,0,0
1987-02-01,BWBV0002999,add,,,1,0,0
1977-02-17,BWBR0003086,add,,,1,0,0
2000-01-19,BWBR0011095,add,,,1,0,0
2000-01-19,BWBR0008613,add,,,1,0,0
2005-07-08,BWBR0018508,add,,,1,0,0
2005-07-08,BWBR0018121,add,,,1,0,0
2005-07-09,BWBR0018519,add,,,1,0,0
1977-02-11,BWBV0003807,add,,,1,0,0
1977-02-11,BWBV0004510,add,,,1,0,0
2005-07-04,BWBR0018536,add,,,1,0,0
1991-12-23,BWBR0005364,add,,,1,0,0
1965-07-03,BWBV0004625,add,,,1,0,0
2005-07-06,BWBR0017526,add,,,1,0,0
2005-07-06,BWBR0028019,add,,,1,0,0
2005-07-06,BWBR0018465,add,,,1,0,0
2005-07-06,BWBR0018461,add,,,1,0,0
2005-07-06,BWBR0006789,add,,,1,0,0
2005-07-07,BWBR0017356,add,,,1,0,0
1996-03-19,BWBR0008539,add,,,1,0,0
1996-03-19,BWBR0024421,add,,,1,0,0
